
   INFO  Server running on [http://127.0.0.1:8000].  

  Press Ctrl+C to stop the server
  2026-07-01 18:07:02 /api/leave-requests .................................................................. ~ 1.63ms
  2026-07-01 18:07:02 /api/attendance-time-edit-requests ................................................... ~ 7.87ms
  2026-07-01 18:07:03 /api/notifications ................................................................... ~ 3.82ms
  2026-07-01 18:07:03 /api/chat/unread-summary ............................................................. ~ 4.38ms
  2026-07-01 18:08:02 /api/leave-requests ................................................................ ~ 516.81ms
  2026-07-01 18:08:02 /api/attendance-time-edit-requests ................................................. ~ 520.51ms
  2026-07-01 18:08:02 /api/notifications ................................................................. ~ 524.60ms
  2026-07-01 18:08:03 /api/chat/unread-summary ............................................................. ~ 3.64ms
  2026-07-01 18:09:02 /api/leave-requests .................................................................. ~ 1.93ms
  2026-07-01 18:09:02 /api/attendance-time-edit-requests ................................................... ~ 7.07ms
  2026-07-01 18:09:02 /api/notifications ................................................................... ~ 3.05ms
  2026-07-01 18:09:02 /api/chat/unread-summary ............................................................. ~ 2.70ms
  2026-07-01 18:10:02 /api/leave-requests .................................................................. ~ 2.07ms
  2026-07-01 18:10:02 /api/attendance-time-edit-requests ................................................... ~ 7.74ms
  2026-07-01 18:10:03 /api/notifications ................................................................... ~ 3.40ms
  2026-07-01 18:10:03 /api/chat/unread-summary ............................................................. ~ 2.88ms
  2026-07-01 18:11:02 /api/leave-requests .................................................................. ~ 0.25ms
  2026-07-01 18:11:02 /api/attendance-time-edit-requests ................................................... ~ 0.23ms
  2026-07-01 18:11:02 /api/notifications ................................................................... ~ 1.98ms
  2026-07-01 18:11:03 /api/chat/unread-summary ............................................................. ~ 3.42ms
  2026-07-01 18:12:02 /api/leave-requests .................................................................. ~ 1.21ms
  2026-07-01 18:12:02 /api/attendance-time-edit-requests ................................................... ~ 5.10ms
  2026-07-01 18:12:02 /api/notifications ................................................................... ~ 7.92ms
  2026-07-01 18:12:02 /api/chat/unread-summary ............................................................. ~ 4.64ms
  2026-07-01 18:13:02 /api/leave-requests .................................................................. ~ 1.25ms
  2026-07-01 18:13:02 /api/attendance-time-edit-requests ................................................... ~ 5.03ms
  2026-07-01 18:13:02 /api/notifications ................................................................... ~ 7.85ms
  2026-07-01 18:13:03 /api/chat/unread-summary ............................................................. ~ 7.40ms
